id,title,danceability,energy,key,loudness,tempo,time_signature
27258,Blame You (feat. Dylan),0.571,0.809,5.0,-3.237,87.05,4.0
27259,All I Know - Rolling Out Radio Mix,0.505,0.926,1.0,-2.44,173.996,4.0
27260,Zenith (feat. flowanastasia),0.442,0.844,3.0,-0.073,85.615,4.0
27261,Hold Your Ground (feat. Ethan Holt),0.439,0.655,8.0,-4.789,87.272,4.0
27262,Somewhere,0.502,0.963,8.0,-2.739,173.903,4.0
27263,Censor (feat. Popcaan & IRAH),0.511,0.96,5.0,-3.214,175.076,4.0
27264,Solitude,0.574,0.885,11.0,-1.968,86.009,4.0
27265,Gotham - Drumsound & Bassline Smith Remix,0.464,0.975,1.0,-1.728,174.086,4.0
27266,Providence,0.602,0.718,5.0,-3.679,174.976,4.0
27267,Free Again,0.56,0.879,9.0,-4.941,127.038,4.0
27268,Slam,0.428,0.982,10.0,-4.104,173.998,4.0
27269,Hey Judas,0.686,0.914,2.0,-2.48,172.037,4.0
27270,Que Pena,0.691,0.83,8.0,-7.492,88.506,4.0
27271,Stolen Glances - Phaction Remix,0.532,0.968,1.0,-4.504,174.015,4.0
27272,Granite,0.392,0.925,6.0,-6.349,174.089,4.0
27273,Stay,0.416,0.818,4.0,-3.091,175.01,4.0
27274,Bladerunner - Loko Remix,0.458,0.94,10.0,-2.973,174.025,4.0
27275,Killers,0.639,0.94,6.0,-0.074,175.004,4.0
27276,Freedom - Sub Focus & Wilkinson,0.357,0.837,0.0,-4.083,174.096,4.0
27277,Digital Bumble Bees,0.794,0.825,1.0,-3.402,173.081,4.0
27278,Fire - Killer Hertz Remix,0.486,0.951,5.0,-3.526,174.109,4.0
27279,Monty Zoomers,0.474,0.91,8.0,-3.346,174.982,4.0
27280,Money Calling Me,0.531,0.892,2.0,-4.682,173.989,4.0
27281,Silver Linings,0.629,0.8,3.0,-4.82,87.51,4.0
27282,Gallist - Serum Remix,0.71,0.981,4.0,0.065,87.508,4.0
27283,Glow Worm,0.526,0.959,9.0,-2.592,174.032,4.0
27284,Climax - Red Bull Symphonic,0.341,0.896,9.0,-5.237,87.487,4.0
27285,You Don't Have to Run,0.54,0.895,0.0,-5.236,173.988,4.0
27286,Tearing Me Apart,0.544,0.94,10.0,-4.088,173.973,4.0
27287,Come with Me - Stream Version,0.497,0.957,1.0,-4.695,174.0,4.0
27288,Buss A Lickle Shape,0.651,0.969,2.0,-1.696,178.121,4.0
27289,911,0.548,0.924,10.0,-4.124,174.089,4.0
27290,The Brave,0.534,0.76,2.0,-6.131,169.954,4.0
27291,Come Together,0.527,0.79,0.0,-5.327,150.016,4.0
27292,Balaclava In My System,0.519,0.959,10.0,-6.733,86.999,4.0
27293,Like It Hard,0.645,0.915,1.0,-2.318,174.046,4.0
27294,Earthquake (DJ Fresh vs. Diplo) (feat. Dominique Young Unique) - Edit,0.764,0.853,1.0,-0.418,164.025,4.0
27295,This Moment,0.456,0.702,4.0,-8.934,173.963,4.0
27296,Kaleidoscope,0.451,0.899,6.0,-2.501,174.02,4.0
27297,Hold Me Close,0.435,0.933,8.0,-3.624,172.035,4.0
27298,One Day At A Time,0.671,0.799,6.0,-4.433,173.996,4.0
27299,Before You - goddard. Remix,0.425,0.757,8.0,-2.85,87.0,4.0
27300,Alone In The Dark,0.525,0.926,1.0,-2.973,173.031,4.0
27301,Alliance,0.539,0.965,11.0,-0.778,174.064,4.0
27302,Got Me Thinking,0.51,0.891,8.0,-4.96,174.994,4.0
27303,Bad After We (feat. Kojey Radical & Ghetts),0.725,0.827,1.0,-5.907,131.948,4.0
27304,Bad News,0.772,0.994,7.0,0.041,173.956,4.0
27305,Endorphins - Sub Focus Vs. Fred V & Grafix Remix,0.468,0.862,11.0,-5.03,174.016,4.0
27306,Love Troubles,0.43,0.915,5.0,-7.56,174.031,4.0
27307,Say Go,0.452,0.909,5.0,-1.635,86.662,4.0
27308,Pacific,0.589,0.901,2.0,-1.663,173.979,4.0
27309,Back & Forth,0.727,0.811,11.0,-3.922,84.977,4.0
27310,Live With It,0.685,0.832,8.0,-5.8,172.04,4.0
27311,Side By Side,0.537,0.86,8.0,-6.864,174.023,4.0
27312,When I,0.759,0.927,7.0,-3.969,127.001,4.0
27313,Gammy Elbow - VIP Mix,0.924,0.893,7.0,-2.567,129.999,4.0
27314,Siren,0.486,0.986,5.0,0.92,173.983,4.0
27315,Don't Break It - VIP,0.567,0.747,4.0,-3.968,174.999,4.0
27316,On Road,0.689,0.938,10.0,-4.954,174.028,4.0
27317,Fallin' - Lenzman Remix,0.457,0.895,5.0,-4.764,84.976,4.0
27318,Wanna Feel Love,0.575,0.953,5.0,-4.998,87.515,4.0
27319,Play Me - Mob Tactics Remix,0.43,0.975,7.0,-0.323,174.038,4.0
27320,Makes Me,0.7,0.858,10.0,-5.546,87.008,4.0
27321,Tree Houses,0.439,0.881,1.0,-4.131,173.981,4.0
27322,Tripped,0.567,0.624,2.0,-4.928,173.982,4.0
27323,Warzone,0.595,0.993,8.0,-0.442,175.206,4.0
27324,Gravity,0.405,0.917,5.0,-3.03,174.045,4.0
27325,Good To Be Alive,0.665,0.814,8.0,-5.812,106.988,4.0
27326,Daydreaming,0.539,0.993,4.0,-1.115,175.997,4.0
27327,Spoken Word - 1991 Remix,0.38,0.868,0.0,-3.257,173.884,4.0
27328,Killing Me,0.495,0.961,10.0,-2.499,173.984,4.0
27329,Yoshi's Highway (feat. Lady Blackbird),0.395,0.933,5.0,-6.407,125.927,4.0
27330,Mercy,0.506,0.951,11.0,-3.285,179.931,4.0
27331,Serious Time,0.693,0.977,11.0,-2.038,175.031,4.0
27332,Propane Nightmares,0.362,0.964,7.0,-4.1,174.018,4.0
27333,Hocus Pocus,0.569,0.983,1.0,-3.917,174.965,4.0
27334,R U Ready - Dubstep Mix,0.482,0.954,10.0,-4.485,139.831,4.0
27335,Crash Drive - Agressor Bunx Remix,0.433,0.919,10.0,-2.713,174.048,4.0
27336,Ready Now,0.43,0.937,4.0,-4.241,174.042,4.0
27337,Deadhouse - Insideinfo & Mefjus Remix,0.687,0.838,7.0,-2.65,173.972,4.0
27338,Don't Give a Damn (feat. Janine),0.641,0.936,4.0,-3.209,174.054,4.0
27340,Over and Out,0.402,0.974,5.0,-3.478,173.997,4.0
27341,Trouble,0.715,0.979,1.0,-6.469,169.843,4.0
27342,Passenger,0.322,0.973,10.0,-2.313,172.896,4.0
27343,Gold Dust - Dutty Moonshine Big Band Remix,0.692,0.916,0.0,-4.528,156.968,4.0
27344,Gravity (feat. Ella Eyre) - Radio Edit,0.512,0.775,5.0,-2.223,153.699,4.0
27345,Echoes,0.538,0.952,10.0,-1.977,87.016,4.0
27346,Close Your Eyes,0.457,0.918,8.0,-2.893,173.965,4.0
27347,Drowning In You,0.465,0.885,7.0,-2.284,173.974,4.0
27348,Slow Motion,0.387,0.829,10.0,-3.375,87.487,4.0
27349,Point Em Up,0.636,0.958,9.0,-1.975,174.759,4.0
27350,Better Now,0.456,0.921,11.0,-2.983,86.949,4.0
27351,Control,0.511,0.897,9.0,-2.087,86.994,4.0
27352,Floating,0.688,0.727,11.0,-6.983,172.0,4.0
27353,Vertigo,0.423,0.823,0.0,-2.25,121.098,3.0
27354,Hades,0.606,0.825,6.0,-6.638,173.964,4.0
27355,The Light,0.498,0.964,5.0,-1.078,174.881,4.0
27356,Odyssey,0.46,0.91,5.0,-3.499,173.961,4.0
27357,Remember,0.456,0.836,11.0,-4.499,174.019,4.0
27358,Energy,0.544,0.937,11.0,-3.917,174.095,4.0
27359,Enter Night - Sub Focus & Wilkinson,0.446,0.775,1.0,-4.923,86.979,4.0
27361,Surfacing - LSB Remix,0.576,0.506,10.0,-8.162,174.014,4.0
27362,Pale Blue Dot,0.518,0.976,0.0,-2.392,174.053,4.0
27363,Bring Me Love Tonight,0.548,0.947,7.0,-3.494,124.01,4.0
27364,Courier,0.621,0.959,0.0,-0.687,174.002,4.0
27365,Air I Breathe - Sub Focus & Wilkinson,0.436,0.927,5.0,-4.371,174.011,4.0
27366,Watercolour - Radio Edit,0.408,0.879,5.0,-4.419,174.052,4.0
27367,Offender - Dimension & Grafix Remix,0.471,0.98,10.0,-1.305,173.99,4.0
27368,Hurt You So - Ed Solo & Dope Ammo VIP Remix,0.611,0.932,11.0,-2.436,87.525,4.0
27369,Dark Cloud - Enei Remix,0.679,0.906,7.0,-1.126,174.056,4.0
27370,Windows 95,0.523,0.817,7.0,-6.576,168.031,4.0
27371,Code Red - 94 Mix,0.616,0.951,1.0,-6.892,165.84,4.0
27372,Changing,0.485,0.815,2.0,-3.833,171.101,4.0
27373,Honesty - Red Bull Symphonic,0.419,0.761,8.0,-6.458,87.385,4.0
27374,Sheets,0.356,0.902,9.0,-2.658,89.995,4.0
27375,American Gods (feat. Natalie Duncan),0.663,0.773,7.0,-5.441,120.0,4.0
27376,Starlet,0.495,0.708,2.0,-4.565,175.013,4.0
27377,Beastman (Traumatize Remix),0.554,0.97,1.0,-0.881,173.032,4.0
27378,In Your Arms,0.55,0.85,9.0,-2.912,86.997,4.0
27379,What She Needs,0.605,0.905,6.0,-3.074,175.041,4.0
27380,A Day That Never Comes,0.501,0.988,5.0,-0.551,117.944,5.0
27381,Bust Them Up - Gray Remix,0.829,0.803,1.0,-3.009,88.984,4.0
27382,The Touch - Camo & Krooked Remix,0.467,0.799,2.0,-7.711,174.033,4.0
27383,It's Bigger Than Hip Hop UK Ft Dead Prez - Full Vocal Mix,0.529,0.966,4.0,-1.616,75.295,4.0
27384,Almost Human (feat. Clare Maguire),0.508,0.885,9.0,-2.514,173.012,4.0
27385,Get Ready VIP Dub - Sukh Knight Remix,0.537,0.781,10.0,-5.341,144.944,4.0
27386,Ill Behaviour,0.534,0.96,1.0,-2.519,175.007,4.0
27388,New Orleans,0.628,0.671,4.0,-6.556,173.025,4.0
27389,The Roxxy,0.404,0.91,6.0,-4.272,173.95,4.0
27390,Voodoo People - [Live at Brixton Academy] [Pendulum Remix],0.467,0.992,1.0,-4.497,86.995,4.0
27391,Redemption,0.451,0.952,7.0,-3.588,173.939,4.0
27392,Jah the Seventh Seal,0.634,0.809,5.0,-9.054,159.932,4.0
27394,"Big Hearts (feat. Stargate, KYLE)",0.766,0.705,2.0,-5.01,112.02,4.0
27395,Back To You,0.539,0.56,3.0,-8.562,173.957,4.0
27396,Radiate,0.548,0.685,1.0,-4.438,87.001,4.0
27397,If We Ever - Unglued Remix,0.665,0.864,7.0,-3.451,173.007,4.0
27398,Wading Through The Crowds,0.437,0.916,0.0,-4.109,174.054,4.0
27399,Shelter,0.435,0.892,10.0,-2.763,173.876,4.0
27401,Barricades (with Rita Ora) - Shapes Remix,0.565,0.913,11.0,-5.062,171.892,4.0
27402,Tell You What I Did,0.621,0.899,10.0,-2.417,173.965,4.0
27403,Infinity,0.369,0.924,9.0,-3.947,173.971,4.0
27404,Swag,0.665,0.907,1.0,-0.267,174.015,4.0
27405,Escape That,0.657,0.698,6.0,-11.682,159.894,4.0
27406,Far Fetched,0.703,0.969,0.0,-0.132,176.001,4.0
27407,Waves,0.688,0.88,10.0,-7.286,171.979,4.0
27408,Introversion,0.376,0.957,1.0,-4.367,174.022,4.0
27409,Because Of You,0.456,0.954,4.0,-3.644,174.963,4.0
27410,Our Love Will Grow - Andromedik Remix,0.437,0.937,1.0,-2.351,173.877,4.0
27411,Flux,0.29,0.878,4.0,-4.28,174.055,4.0
27412,Find Me - Sigma VIP Remix,0.415,0.888,5.0,-2.544,174.986,4.0
27413,Bad Man - Amen Mix,0.624,0.907,2.0,-8.899,159.892,4.0
27414,The Force V3,0.555,0.982,4.0,-3.445,174.988,4.0
27415,Abandon,0.625,0.89,4.0,-4.32,172.976,4.0
27416,Give Me a Break,0.488,0.878,11.0,-5.241,173.963,4.0
27417,Savour,0.61,0.706,1.0,-5.682,85.999,4.0
27418,The Invaderz,0.543,0.925,11.0,-0.815,174.029,4.0
27419,What You Need,0.428,0.921,5.0,-5.269,173.959,4.0
27420,Empire,0.545,0.897,9.0,-4.148,170.994,4.0
27421,Crowd Reaction VIP,0.613,0.941,1.0,-2.086,173.95,4.0
27422,Ohrwurm,0.503,0.959,0.0,-3.07,174.014,4.0
27423,Too Close,0.592,0.888,0.0,-1.643,115.981,5.0
27424,In the Rain,0.574,0.829,4.0,-6.675,174.976,4.0
27425,Weed & Rum - Big Yard Version,0.864,0.649,5.0,-4.0,119.896,5.0
27426,Wrong Boy Chat,0.61,0.938,10.0,-3.475,87.029,4.0
27427,Snare The Blame,0.586,0.737,4.0,-4.736,172.008,4.0
27428,Calling My Name,0.533,0.98,0.0,-3.528,172.958,4.0
27429,Don't Look Down,0.497,0.937,5.0,-4.834,174.008,4.0
27430,Snake Eyes,0.587,0.807,10.0,-3.43,173.997,4.0
27431,Fall Away,0.453,0.892,0.0,-4.129,174.05,4.0
27432,Cous Cous,0.475,0.944,1.0,-4.118,172.943,4.0
27433,Higher,0.361,0.838,11.0,-4.416,84.753,4.0
27434,Take Me Home (feat. Jem Cooke) (Protostar Remix),0.418,0.893,4.0,-2.947,177.956,4.0
27435,Dutchies - State Of Mind Remix,0.339,0.962,5.0,-4.136,173.909,4.0
27436,Style,0.762,0.811,11.0,-10.256,164.958,4.0
27437,Stinker,0.589,0.927,1.0,-1.701,174.046,4.0
27438,The Only Way,0.432,0.826,0.0,-5.156,174.014,4.0
27439,Top General,0.562,0.956,1.0,-0.502,176.056,4.0
27440,"Not Waving, But Drowning (feat. Lung & Jessy Allen)",0.639,0.891,4.0,-2.96,144.985,4.0
27442,Chapter 19,0.478,0.924,1.0,-8.412,159.862,4.0
27443,Heavy and Dark - Carasel Vocal Mix,0.688,0.937,5.0,-0.767,175.002,4.0
27444,Incredible,0.807,0.903,4.0,-11.09,165.034,4.0
27445,Satisfy,0.497,0.953,7.0,-4.249,123.985,4.0
27446,Two Minds,0.658,0.856,6.0,-4.062,124.039,4.0
27447,Fire,0.516,0.86,10.0,-3.56,173.874,4.0
27448,Control Me,0.65,0.94,7.0,-1.488,120.006,4.0
27449,Somewhere,0.482,0.96,8.0,-3.277,173.884,4.0
27450,Easy,0.696,0.741,0.0,-13.938,159.833,4.0
27451,Back In Time VIP,0.435,0.984,4.0,-3.478,173.899,4.0
27452,Beams,0.725,0.494,5.0,-4.594,86.46,4.0
27453,Division,0.372,0.93,5.0,-3.066,175.0,4.0
27454,Bye Bye Bye (feat. Chronixx) - S.P.Y Remix,0.652,0.801,6.0,-4.835,87.499,4.0
27455,Dream Logic,0.671,0.928,8.0,-3.704,174.002,4.0
27456,Ska - Remix,0.707,0.915,10.0,-10.566,87.996,4.0
27457,These Things VIP,0.642,0.788,7.0,-4.166,172.019,4.0
27458,Crossroads,0.529,0.932,8.0,-4.585,174.007,4.0
27459,Fifth Sun,0.659,0.687,0.0,-7.215,101.021,4.0
27460,Let Go,0.517,0.973,6.0,-5.756,175.083,4.0
27461,System,0.525,0.894,5.0,-5.013,173.975,4.0
27462,Hold On,0.637,0.976,0.0,-1.061,175.997,4.0
27464,Falling Down - Radio Edit,0.646,0.865,5.0,-5.608,140.058,4.0
27465,Golddust - Original Mix,0.512,0.931,0.0,-1.162,176.965,4.0
27466,Scripted,0.401,0.81,7.0,-5.974,175.027,4.0
27467,Chronic,0.68,0.967,11.0,-2.384,175.041,4.0
27468,DNA,0.48,0.926,11.0,-0.143,171.631,4.0
27469,So Far,0.429,0.762,9.0,-4.42,175.004,4.0
27470,Millennia,0.37,0.945,1.0,-3.8,174.019,4.0
27471,Carry Me On,0.467,0.698,0.0,-9.731,174.994,4.0
27472,Ruby Moon,0.523,0.799,10.0,-4.727,171.986,4.0
27473,Twisted Up,0.614,0.985,7.0,-1.698,172.122,4.0
27474,We Came to Entertain - Subzero Remix,0.349,0.987,5.0,-3.738,174.977,4.0
27475,My Sound - Refix,0.752,0.916,11.0,-5.313,87.5,4.0
27476,Back to the Jungle,0.539,0.991,7.0,-3.55,175.029,4.0
27477,Loa - Red Bull Symphonic,0.264,0.974,5.0,-7.183,87.415,4.0
27478,Vandals,0.23,0.958,1.0,-3.722,175.103,4.0
27479,Wickedest Man,0.674,0.57,8.0,-8.235,117.876,3.0
27480,Starting It Over - Turno Remix,0.421,0.995,0.0,-0.03,172.029,4.0
27481,Anywhere - Macky Gee & Mollie Collins Remix,0.775,0.971,8.0,-0.24,87.496,4.0
27482,Don't Break It,0.41,0.752,4.0,-3.182,87.421,4.0
27483,Need To Know,0.528,0.854,4.0,-1.338,174.002,4.0
27484,Bubble - Traumatize Remix,0.617,0.99,3.0,-2.499,173.065,4.0
27485,Tech-no,0.468,0.976,7.0,-4.191,123.992,4.0
27486,Crazy (feat. Natalie Williams),0.676,0.789,2.0,-5.918,124.954,4.0
27487,Still My Drip (Slaughtered & Sliced Remix),0.793,0.616,10.0,-8.259,103.53,4.0
27488,Come Back To Me,0.492,0.924,6.0,-4.255,173.943,4.0
27490,Heavy Bettie VIP,0.685,0.936,7.0,-2.243,174.024,4.0
27492,Red Mist - VIP,0.545,0.952,1.0,-8.133,178.007,4.0
27494,Sight Of Your Soul,0.393,0.805,1.0,-2.52,74.931,4.0
27495,Louder (feat. Sian Evans) - Radio Edit,0.31,0.926,6.0,-1.131,139.85,4.0
27496,Rio (feat. Macklemore & Digital Farm Animals) - Remix,0.614,0.92,0.0,-5.187,86.542,4.0
27497,By Your Side,0.454,0.837,9.0,-3.686,174.023,4.0
27498,Love To Give (with Culture Shock & Billy Lockett),0.454,0.977,11.0,-0.945,173.797,4.0
27499,Rain God,0.495,0.869,5.0,-4.461,175.055,4.0
27500,Eyes On Me,0.244,0.913,7.0,-3.689,169.971,4.0
27501,Hopelessly Coping - Hanami Remix,0.547,0.719,9.0,-6.018,95.003,4.0
27502,Feels,0.465,0.9,5.0,-4.042,173.896,4.0
27503,Gold Dust - SHY FX Re-Edit,0.62,0.932,0.0,-3.44,177.017,4.0
27504,Ascend,0.353,0.982,5.0,-1.634,174.059,4.0
27505,Infinite (Freedom),0.48,0.955,10.0,-1.277,174.141,4.0
27506,Uno,0.566,0.873,8.0,-5.785,174.029,4.0
27508,Gravy Girls - Calibre Remix,0.638,0.9,1.0,-4.704,173.979,4.0
27509,Nitrous - Audio Remix,0.464,0.988,11.0,-1.59,173.904,4.0
27510,White Lies,0.685,0.633,2.0,-6.967,173.985,4.0
27511,Close My Eyes,0.674,0.885,4.0,-3.098,126.921,4.0
27512,Ignition,0.529,0.978,1.0,-6.091,173.01,4.0
27513,How Do I Kill,0.594,0.954,8.0,-0.943,172.007,4.0
27514,Can't Breath,0.588,0.792,9.0,-6.272,87.496,4.0
27515,Waiting for...,0.564,0.742,5.0,-6.327,172.027,4.0
27516,Voodoo Magic (feat. Toulouse),0.602,0.559,1.0,-3.464,84.923,4.0
27517,Climb High,0.46,0.587,7.0,-9.938,173.997,4.0
27518,Organiser - Circuits Rewire,0.686,0.859,6.0,-1.827,172.991,4.0
27519,Keep Moving On,0.685,0.926,7.0,-4.482,169.99,4.0
27520,Meditation,0.65,0.908,2.0,-0.872,88.0,4.0
27521,The Ripper,0.756,0.94,5.0,-2.353,172.071,4.0
27522,All My Love,0.47,0.842,4.0,-1.628,175.055,4.0
27523,Scavenger,0.538,0.86,7.0,-5.572,172.015,4.0
27524,Against the Grain,0.413,0.947,1.0,-2.607,174.046,4.0
27525,Jetlag Funk,0.567,0.879,0.0,-4.178,172.973,4.0
27526,Set Me Free,0.251,0.754,7.0,-8.314,86.982,4.0
27527,Unfold,0.683,0.599,3.0,-6.686,139.871,4.0
27528,Prophecy,0.758,0.812,11.0,-4.21,172.031,4.0
27529,B.R.I.S.T.O.L,0.516,0.985,2.0,-1.895,177.983,4.0
27531,Passenger (Culprate Remix),0.424,0.681,0.0,-3.946,139.997,4.0
27532,Inside,0.396,0.769,8.0,-3.432,175.001,4.0
27533,Nightmare,0.538,0.98,0.0,-4.103,175.039,4.0
27534,Squad Up,0.513,0.961,7.0,-3.241,87.054,4.0
27535,Embers,0.498,0.813,7.0,-6.178,171.998,4.0
27536,A Couple of Beats,0.563,0.964,11.0,-7.639,145.122,4.0
27537,Can't Keep Me Down - Murdock's Bassline House Mix,0.724,0.897,11.0,-4.36,126.02,4.0
27538,Paint It Black,0.334,0.949,2.0,-6.96,175.001,4.0
27539,Still Life,0.67,0.845,5.0,-6.63,154.984,4.0
27540,Special Place,0.42,0.908,10.0,-7.367,174.018,4.0
27541,Breathe (feat. Dave Gibson),0.337,0.921,5.0,-2.21,173.848,4.0
27544,It's All Over,0.51,0.97,1.0,-4.19,150.011,4.0
27545,Rio (feat. Digital Farm Animals),0.489,0.891,0.0,-4.535,173.125,4.0
27546,Get Down,0.489,0.995,5.0,-0.731,174.06,4.0
27547,Go Home,0.393,0.988,2.0,-4.902,175.032,4.0
27548,Stompbox,0.381,0.993,0.0,-2.418,175.048,4.0
27549,NITRO VIP,0.563,0.962,1.0,-0.061,173.984,4.0
27550,Griffins,0.528,0.909,2.0,-3.488,173.987,4.0
27551,Raindrops,0.445,0.998,7.0,-3.972,172.983,4.0
27552,Delphic Underworld,0.566,0.846,4.0,-5.995,173.99,4.0
27553,Ultraviolet,0.499,0.842,2.0,-6.338,173.932,4.0
27554,Blackout,0.298,0.77,6.0,-12.338,164.997,4.0
27555,Remedy,0.506,0.63,8.0,-6.966,174.084,4.0
27556,Playing In The Dark,0.714,0.899,1.0,-3.788,174.051,4.0
27557,Still Life,0.517,0.699,10.0,-4.174,173.994,4.0
27558,Jonas (Mixed),0.548,0.95,11.0,-5.745,175.005,4.0
27559,A Little Too Much,0.571,0.961,1.0,-4.457,173.983,4.0
27560,"9,000 Miles",0.379,0.845,5.0,-7.252,174.022,4.0
27561,Closer - Original Mix,0.464,0.896,6.0,-3.232,174.006,4.0
27562,Synth City,0.476,0.961,2.0,-2.919,173.972,4.0
27563,Cricket Bat - VIP,0.658,0.996,9.0,0.052,87.484,4.0
27564,The Beginning,0.443,0.952,0.0,-6.306,172.015,4.0
27565,The End,0.568,0.995,0.0,0.651,172.021,4.0
27566,Move On,0.434,0.932,1.0,-3.312,173.976,4.0
27567,Face Away,0.532,0.763,5.0,-2.744,174.143,4.0
27568,Hold It Down,0.802,0.664,7.0,-8.43,120.091,4.0
27569,Airhead,0.525,0.96,0.0,-1.847,173.999,4.0
27570,Flutterbyes,0.575,0.884,6.0,-6.332,174.017,4.0
27571,Living Together,0.653,0.792,5.0,-6.17,171.992,4.0
27572,Funkopolis (Mixed) - Mozey Remix,0.625,0.899,2.0,-3.226,175.045,4.0
27573,Passenger (Radio Edit),0.305,0.973,10.0,-2.445,172.821,4.0
27574,Fessing Up About Nothing,0.689,0.822,4.0,-6.923,173.003,4.0
27575,Téquila Limonada (The Prototypes Remix feat. A.CHAL & The Prototypes),0.471,0.905,8.0,-4.966,174.116,4.0
27576,Pirate Radio - Harley D Remix,0.671,0.971,9.0,0.475,174.052,4.0
27577,Infinity's Silence,0.437,0.979,5.0,-2.113,175.013,4.0
27578,Power,0.598,0.976,2.0,-2.342,173.928,4.0
27580,Resistance,0.557,0.966,10.0,-3.213,173.99,4.0
27581,Tangents,0.671,0.884,9.0,-0.53,173.988,4.0
27582,History of the Future,0.304,0.94,1.0,-4.48,174.935,4.0
27583,Pandemic,0.462,0.966,10.0,-0.903,173.98,4.0
27584,No Hurry Time,0.485,0.963,10.0,-3.696,174.047,4.0
27585,We Can Only Live Today (Puppy),0.671,0.8,0.0,-2.769,127.961,4.0
27586,Bring Change,0.504,0.716,7.0,-7.122,175.014,4.0
27587,The Wall,0.503,0.989,6.0,-0.787,174.016,4.0
27588,In the Dance,0.614,0.917,1.0,-2.313,174.02,4.0
27589,Drawing Straws,0.524,0.971,7.0,-3.72,173.037,4.0
27590,One In A Million,0.49,0.845,2.0,-3.534,173.977,4.0
27591,Triple X,0.392,0.907,10.0,-5.963,174.035,4.0
27592,All There Is (feat. Liane Carrol),0.42,0.956,0.0,-3.323,173.01,4.0
27594,Constellations - Forza Horizon 3 VIP,0.326,0.884,6.0,-7.045,173.999,4.0
27595,Half Light,0.475,0.911,2.0,-4.59,173.91,4.0
27596,Blindfold,0.5,0.998,1.0,-2.345,149.941,4.0
27597,Gammy Elbow,0.838,0.737,11.0,-5.094,130.024,4.0
27598,Assault,0.509,0.969,1.0,-1.533,172.06,4.0
27599,Dawnbreaker,0.486,0.871,5.0,-4.928,173.975,4.0
27600,Walk to You,0.608,0.773,0.0,-3.997,174.023,4.0
27601,Cinnamon - Hybrid Minds Remix,0.378,0.917,1.0,-2.479,84.967,4.0
27602,Program,0.517,0.886,7.0,-4.357,175.128,4.0
27604,Higher,0.424,0.872,11.0,-2.352,85.312,4.0
27605,Over & Done (feat. Pip Millett),0.667,0.837,3.0,-5.977,174.001,4.0
27606,Minor Happy,0.389,0.853,10.0,-3.302,173.997,4.0
27607,Napalm,0.639,0.991,0.0,-1.888,86.969,4.0
27608,So Close,0.645,0.956,2.0,-3.467,171.983,4.0
27609,We Got It - S.P.Y Remix,0.453,0.883,7.0,-4.955,174.011,4.0
27610,"The Touch, Pt. 2",0.544,0.879,10.0,-9.894,159.803,4.0
27611,Past North,0.596,0.944,7.0,-2.073,173.988,4.0
27612,Light Cascading,0.513,0.808,4.0,-6.276,174.002,4.0
27613,I Was There,0.753,0.954,8.0,-7.177,128.023,4.0
27614,Snakes & Ladders,0.636,0.857,1.0,-2.921,172.042,4.0
27615,Protection,0.63,0.99,8.0,-2.496,174.016,4.0
27616,Halogen,0.552,0.93,6.0,-5.379,172.066,4.0
27617,Renaissance (Edit),0.458,0.981,1.0,-1.65,173.882,4.0
27618,Never Say Die - Amplify Remix,0.565,0.992,1.0,-0.665,174.027,4.0
27619,Dusty Fingers - Metrik Remix,0.581,0.886,2.0,-3.5,173.999,4.0
27620,Blk & Blu - Calibre Remix,0.596,0.787,0.0,-5.171,173.018,4.0
27621,Cold Expanse,0.425,0.946,11.0,-6.498,174.023,4.0
27622,This Is La,0.573,0.896,6.0,-4.575,164.92,4.0
27623,When It Rains (feat. BackRoad Gee),0.658,0.978,1.0,-2.749,87.494,4.0
27624,Promises,0.484,0.943,9.0,-4.364,143.93,4.0
27625,Horizons,0.55,0.754,6.0,-6.213,161.074,4.0
27626,All For You - Todd Edwards Remix,0.851,0.87,5.0,-5.394,126.999,4.0
27627,Reflection,0.546,0.952,9.0,-1.51,149.971,4.0
27628,Arena (Rampage Anthem 2016),0.633,0.787,5.0,-5.005,174.163,4.0
27629,Flashing Lights - S.P.Y. Remix,0.517,0.868,11.0,-5.574,173.971,4.0
27630,Species - DC Breaks Remix,0.416,0.98,1.0,-1.586,173.951,4.0
27631,If I Could - Loadstar Remix,0.52,0.869,5.0,-4.121,171.992,4.0
27632,The Time Is Here At Last - Mitekiss Remix,0.628,0.806,5.0,-5.636,173.991,4.0
27633,I Miss You,0.549,0.718,3.0,-3.256,175.04,4.0
27634,Jungle Ballet,0.561,0.84,1.0,-4.73,173.005,4.0
27635,Mystery Machine,0.81,0.629,4.0,-7.393,170.045,4.0
27636,Everything (feat. Gary Poole),0.617,0.574,6.0,-7.88,113.293,5.0
27637,Dawn Treader - Original Mix,0.422,0.977,10.0,-2.695,86.983,4.0
27638,Walk On By,0.65,0.943,1.0,-5.265,174.003,4.0
27639,Azimuth,0.668,0.859,6.0,-5.947,118.001,4.0
27640,Even Though,0.49,0.861,11.0,-6.2,86.986,4.0
27641,Direction VIP,0.416,0.932,3.0,-3.405,173.962,4.0
27644,Driver,0.4,0.979,1.0,-3.228,173.92,4.0
27645,Bones,0.31,0.886,8.0,-4.917,179.888,3.0
27646,Dive,0.423,0.921,7.0,-3.784,174.019,4.0
27647,Sugar,0.603,0.643,5.0,-6.874,92.011,4.0
