userId,songId,interactionType,weight
63,6001,like,3.0
63,27235,play,0.5167
64,6424,play,0.3033
64,41476,like,3.0
64,46873,play,0.8467
64,1053,play,0.4467
64,22312,like,3.0
64,24103,play,0.7467
64,28478,play,0.3567
64,10752,dislike,-2.0
64,34278,play,0.3767
64,17088,play,0.12
64,28534,play,0.12
64,2394,dislike,-2.0
64,35111,play,0.1133
64,32158,dislike,-2.0
64,5335,play,0.6567
64,11509,like,3.0
64,19654,like,3.0
64,24672,dislike,-2.0
64,21415,play,0.6233
64,37689,play,0.03
64,7160,play,0.5167
64,42762,play,0.7267
64,47444,play,0.0267
64,21585,play,0.9067
64,1771,play,0.7033
64,37800,dislike,-2.0
64,8647,play,0.8267
64,43860,play,0.37
64,34534,like,3.0
64,27856,play,0.2633
64,46070,play,0.5533
64,38157,play,0.8367
64,42267,play,0.2033
64,7757,dislike,-2.0
64,11842,dislike,-2.0
64,43859,play,0.1567
64,21870,play,0.58
64,6393,play,0.92
64,44154,play,0.4733
64,2768,dislike,-2.0
64,43606,play,0.6733
64,9618,play,0.6667
64,44954,play,0.9667
64,9008,play,0.0933
64,17116,play,0.5767
64,39842,play,0.5133
64,1224,like,3.0
64,626,play,0.7367
64,38773,play,0.8867
64,28718,play,0.29
64,46980,like,3.0
64,35847,play,0.35
64,32785,play,0.5
64,6928,dislike,-2.0
64,46726,play,0.6533
64,34047,play,0.6267
64,9607,like,3.0
64,10787,dislike,-2.0
64,26621,play,0.9167
64,27065,play,0.3633
64,4771,play,0.46
64,34404,play,0.8567
64,38778,play,0.88
64,24831,play,0.38
64,24851,play,0.6133
64,26697,play,0.7133
64,37508,dislike,-2.0
64,27464,play,0.4067
64,5496,play,0.33
64,5915,play,0.6633
64,7190,dislike,-2.0
64,24905,play,0.22
64,6718,play,0.5467
64,39671,play,0.76
64,42220,play,0.0367
64,18141,play,0.18
65,38414,play,0.0533
65,44563,like,3.0
65,46544,like,3.0
65,12535,play,0.4067
65,36743,play,0.7467
65,21995,play,0.1333
65,31955,play,0.4067
65,21325,like,3.0
65,39412,play,0.07
65,2514,dislike,-2.0
65,20723,play,0.1267
65,5078,play,0.01
65,34084,play,0.1267
65,24072,like,3.0
65,19620,like,3.0
65,27317,play,0.15
65,9699,like,3.0
65,21889,play,0.24
65,11269,play,0.6733
65,24828,play,0.8633
65,7271,play,0.4767
65,17838,play,0.65
65,16770,like,3.0
65,15033,like,3.0
65,41036,play,0.44
65,15334,play,0.0167
65,24741,dislike,-2.0
65,34760,play,0.3533
65,2432,play,0.3
65,12156,play,0.6433
65,46797,play,0.6367
65,24888,play,0.5967
65,13817,like,3.0
65,18065,play,0.1533
65,9506,play,0.0267
65,34509,play,0.1233
65,32181,like,3.0
65,13403,play,0.14
65,17188,play,0.3533
65,42264,play,0.7433
65,18267,play,0.0467
65,19892,play,0.99
65,16760,play,0.8633
65,10861,play,0.5367
65,17771,like,3.0
65,13767,play,0.16
65,4408,play,0.8433
65,26446,play,0.43
65,30512,play,0.4533
65,30648,like,3.0
65,4372,play,0.0133
65,4679,play,0.35
65,20535,play,0.5967
65,42114,play,0.5367
65,11545,dislike,-2.0
65,45364,like,3.0
65,39037,play,0.88
65,2099,play,0.6833
65,41813,play,0.4567
65,5621,dislike,-2.0
65,28038,play,0.1967
65,41906,play,0.2467
65,1491,play,0.0033
65,27120,like,3.0
65,35414,like,3.0
66,36805,dislike,-2.0
66,39653,like,3.0
66,10175,play,0.1467
66,7098,play,0.2133
66,9549,play,0.8367
66,16874,dislike,-2.0
66,7318,dislike,-2.0
66,3074,play,0.0267
66,33211,play,0.72
66,4936,play,0.0067
66,43901,play,0.4667
66,45247,play,0.9433
66,16692,play,0.0167
66,17213,play,0.5833
66,15758,play,0.66
66,35822,play,0.5333
66,18825,play,0.9833
66,41201,play,0.0567
66,21733,play,0.96
66,15968,like,3.0
66,20034,play,1.0
66,36940,dislike,-2.0
66,5905,play,0.62
66,46953,play,0.8333
66,28043,like,3.0
66,36002,play,0.0733
66,42769,like,3.0
66,39528,like,3.0
66,38634,dislike,-2.0
66,23461,play,0.4033
66,26508,play,0.72
66,26250,play,0.0633
66,12635,like,3.0
66,28576,play,0.6167
66,8579,play,0.17
66,6660,play,0.89
66,4196,play,0.63
66,11835,play,0.7267
66,21534,dislike,-2.0
66,23815,dislike,-2.0
66,24630,play,0.0267
66,18012,play,0.0967
66,38550,like,3.0
66,45927,play,0.9467
67,18491,play,0.37
67,39876,like,3.0
67,26084,play,0.2233
67,1750,play,0.9233
67,17573,play,0.47
67,25315,play,0.58
67,43850,dislike,-2.0
67,21376,play,0.8467
67,10055,play,0.18
67,2035,play,0.5733
67,45963,like,3.0
67,10080,play,0.8367
67,4516,play,0.07
67,17045,play,0.5633
67,5314,play,0.3967
67,22052,play,0.61
67,41134,play,0.8267
67,33019,like,3.0
67,28719,like,3.0
67,2423,play,0.25
67,35011,dislike,-2.0
67,6457,like,3.0
67,44421,play,0.81
67,45951,play,0.7967
67,11797,dislike,-2.0
67,47302,play,0.1567
67,43230,play,0.4833
67,39869,play,0.8367
67,552,play,0.39
67,25515,play,0.9533
67,11364,play,0.0933
67,18850,play,0.1767
67,38639,play,0.4067
67,3751,like,3.0
67,6903,dislike,-2.0
67,37438,dislike,-2.0
67,46081,dislike,-2.0
67,33102,play,0.2767
67,43824,play,0.5467
67,10043,like,3.0
67,35988,play,0.45
67,35434,play,0.1633
67,7833,like,3.0
67,9836,play,0.3633
67,5777,play,0.4367
67,28501,play,0.09
67,27391,play,0.3033
67,11274,like,3.0
67,33520,play,0.3933
67,40387,play,0.6967
67,32573,play,0.7167
67,19008,play,0.2367
67,44933,play,0.6067
67,1833,like,3.0
67,22293,like,3.0
67,32769,play,0.69
67,18189,play,0.9733
67,21182,play,0.9033
67,25392,play,0.7667
67,16081,play,0.9033
67,12671,play,0.4667
67,1923,play,0.56
67,39672,play,0.95
67,13374,play,0.0033
67,44430,play,0.4833
67,40706,play,0.0133
67,4182,play,0.49
67,26136,play,0.46
67,41837,play,0.98
67,35406,like,3.0
67,4629,dislike,-2.0
67,23155,play,0.5367
67,35674,like,3.0
67,15462,play,0.6567
67,8873,play,0.6933
67,45873,play,0.2533
68,42163,play,0.3867
68,38670,dislike,-2.0
68,15159,like,3.0
68,18296,play,0.62
68,41120,play,0.8433
68,38958,play,0.5133
68,2448,play,0.57
68,7525,like,3.0
68,19353,like,3.0
68,24695,like,3.0
68,31311,play,0.67
68,18229,play,0.13
68,19321,like,3.0
68,3739,like,3.0
68,5671,play,0.72
68,44726,play,0.4167
68,6871,dislike,-2.0
68,38382,play,0.2033
68,41968,play,0.67
68,40451,dislike,-2.0
68,28784,play,0.9033
68,5844,like,3.0
68,1814,play,0.2633
68,27935,dislike,-2.0
68,44984,play,0.0133
68,23348,play,0.92
68,10312,play,0.9567
68,22897,play,0.5033
68,2616,dislike,-2.0
68,21664,like,3.0
68,22220,play,0.8733
68,26714,play,0.1467
68,24662,play,0.3333
68,9774,play,0.4467
68,13369,play,0.0267
68,45996,dislike,-2.0
68,30297,play,0.8333
68,23293,play,0.4167
68,37858,play,0.86
68,45538,like,3.0
68,25147,dislike,-2.0
68,41786,like,3.0
68,22152,play,0.11
68,18932,dislike,-2.0
68,17914,play,0.0933
68,8309,play,0.23
68,35972,play,0.3233
68,28626,dislike,-2.0
68,34954,play,0.4367
68,32750,play,0.4167
68,33973,play,0.1967
68,27145,like,3.0
68,44334,dislike,-2.0
68,6397,play,0.5767
68,17090,play,0.4633
68,11314,play,0.1933
68,18382,play,0.41
68,45789,play,0.85
68,42200,play,0.7167
68,5840,play,0.19
68,20629,like,3.0
68,101,like,3.0
68,13796,play,0.8333
68,46905,play,0.4967
68,6902,play,0.03
68,25535,play,0.9733
68,24487,like,3.0
68,24689,play,0.93
68,24463,dislike,-2.0
68,5340,like,3.0
68,21265,play,0.37
68,20551,play,0.3567
68,37774,play,0.5467
68,8440,like,3.0
68,18894,play,0.0433
68,39453,play,0.3367
68,5733,play,0.3333
68,11918,play,0.6133
68,10640,like,3.0
69,37791,play,0.4867
69,6440,like,3.0
69,3126,play,0.8567
69,25029,play,0.6267
69,14861,play,0.31
69,34124,play,0.2567
69,30802,like,3.0
69,5335,play,0.53
69,7151,play,0.32
69,5169,play,0.02
69,36717,like,3.0
69,20867,dislike,-2.0
69,10036,like,3.0
69,37592,play,0.3233
69,42043,like,3.0
69,42254,play,0.2133
69,22891,play,0.57
69,7535,play,0.6767
69,42154,like,3.0
69,8853,play,0.3467
69,40520,play,0.1233
69,20896,play,0.3433
69,38134,play,0.01
69,7451,like,3.0
69,13408,play,0.03
69,32664,play,0.8133
69,25559,play,0.2167
69,7083,play,0.7033
69,6666,play,0.94
69,36588,play,0.27
69,28294,play,0.5767
69,39740,like,3.0
69,17492,play,0.4467
69,26604,like,3.0
69,10762,play,0.3967
69,17527,play,0.42
69,36277,dislike,-2.0
69,26479,play,0.71
69,33423,play,0.7333
69,43883,play,0.75
69,18919,dislike,-2.0
69,38103,play,0.8167
69,4949,like,3.0
69,45574,play,0.5333
69,9531,play,0.6
69,9495,play,0.4667
69,26611,play,0.2
69,46518,like,3.0
69,10806,play,0.3567
69,34546,play,0.46
69,21606,like,3.0
70,9915,dislike,-2.0
70,6123,like,3.0
70,23049,play,0.4567
70,25589,play,0.4133
70,38318,play,0.81
70,42706,like,3.0
70,6788,play,0.0267
70,10869,play,0.2033
70,38482,play,0.9533
70,27011,like,3.0
70,42071,play,0.21
70,18880,like,3.0
70,9743,like,3.0
70,970,play,0.15
70,7571,like,3.0
70,208,like,3.0
70,25338,play,0.5267
70,44868,like,3.0
70,317,play,0.5267
70,8567,play,0.9967
70,4076,play,0.29
70,22882,like,3.0
70,14593,play,0.0267
70,25104,like,3.0
70,42174,play,0.0533
70,862,play,0.6033
70,46914,like,3.0
70,18650,play,0.48
70,44292,play,0.8267
70,8132,play,0.0033
70,11480,play,0.82
70,19745,like,3.0
70,4910,like,3.0
70,5016,play,0.8233
70,38938,like,3.0
70,44150,play,0.25
70,8690,play,0.61
70,784,dislike,-2.0
70,27210,play,0.75
70,22347,play,0.1333
70,27138,dislike,-2.0
70,30496,play,0.39
70,42304,like,3.0
70,36319,play,0.8667
70,32965,play,0.8167
70,21467,play,0.4233
70,489,play,0.9767
70,33476,play,0.3967
70,47263,like,3.0
70,2687,dislike,-2.0
70,5812,play,0.71
71,28569,dislike,-2.0
71,6181,like,3.0
71,611,play,0.8133
71,47588,like,3.0
71,25610,play,0.17
71,14375,play,0.61
71,38097,dislike,-2.0
71,1771,play,0.3567
71,27448,like,3.0
71,22013,play,0.1433
71,18382,play,0.83
71,1548,like,3.0
71,42462,play,0.1467
71,27072,like,3.0
71,24011,like,3.0
71,44398,like,3.0
71,16547,like,3.0
71,28093,play,0.3033
71,39961,play,0.29
71,7488,play,0.8
71,27735,play,0.3567
71,4179,play,0.42
71,6991,dislike,-2.0
71,19011,like,3.0
71,13533,play,0.68
71,35906,play,0.0167
71,44545,play,0.7833
71,36977,like,3.0
71,1835,like,3.0
71,14169,play,0.17
71,20458,play,0.6133
71,24947,dislike,-2.0
71,24853,play,0.27
71,18315,play,0.8033
71,33357,play,0.6567
71,36801,like,3.0
71,47028,play,0.2667
71,21426,play,0.3333
71,12533,play,0.13
71,1043,like,3.0
71,15706,play,0.81
71,122,dislike,-2.0
71,7513,play,0.46
71,24123,play,0.1867
71,35338,play,0.23
71,29017,dislike,-2.0
71,22962,play,0.47
71,22504,dislike,-2.0
71,22466,play,0.07
71,1358,play,0.1767
71,17568,dislike,-2.0
71,26165,play,0.6333
71,37329,play,0.2
71,19875,play,0.67
71,40019,like,3.0
71,9391,play,0.7867
71,2386,like,3.0
71,44564,like,3.0
71,10911,play,0.9433
71,46956,like,3.0
71,24410,play,0.9333
72,38984,play,0.2733
72,20217,play,0.1367
72,37776,play,0.4633
72,39415,play,0.7733
72,46022,like,3.0
72,25679,like,3.0
72,15467,like,3.0
72,32579,play,0.3333
72,889,dislike,-2.0
72,47543,play,0.18
72,10121,play,0.8867
72,11034,play,0.6967
72,39154,like,3.0
72,10787,play,0.7933
72,3119,like,3.0
72,15528,play,0.3467
72,13875,like,3.0
72,9309,like,3.0
72,30957,play,0.14
72,15838,like,3.0
72,17651,dislike,-2.0
72,32942,play,0.3933
72,11323,play,0.51
72,3137,play,0.9867
72,30633,play,0.59
72,18215,like,3.0
72,46291,play,0.95
72,35488,play,0.6033
72,35085,play,0.7033
72,25169,like,3.0
72,31823,dislike,-2.0
72,26143,play,0.5333
72,13886,play,0.5267
72,24726,like,3.0
72,24144,play,0.7367
72,6262,play,0.6833
72,37461,play,0.23
72,35456,like,3.0
72,42725,play,0.6867
72,47246,play,0.6333
72,1116,like,3.0
72,14113,play,0.6433
72,18665,play,0.5433
72,37438,like,3.0
72,16884,play,0.0667
72,24036,play,0.5567
72,8573,play,0.3167
72,27028,play,0.4667
72,13022,play,0.5133
72,32936,like,3.0
72,22414,dislike,-2.0
72,35515,like,3.0
72,12888,play,0.2933
72,21213,like,3.0
72,6794,dislike,-2.0
72,10820,play,0.91
72,37747,play,0.8767
72,15255,play,0.3433
72,13099,play,0.8
72,12560,play,0.1733
72,19179,play,0.8733
72,5999,play,0.86
72,217,dislike,-2.0
72,43264,play,0.31
72,33250,play,0.69
72,33974,play,0.82
72,43285,like,3.0
72,17261,like,3.0
72,4773,play,0.0667
72,25562,play,0.3067
72,14625,dislike,-2.0
72,24400,like,3.0
72,41146,play,0.28
72,31502,play,0.9833
72,25742,play,0.3933
72,39890,play,0.3
72,35294,play,0.41
72,1477,play,0.0433
72,38178,play,0.7467
73,44477,dislike,-2.0
73,21509,play,0.3967
73,29016,play,0.59
73,37620,play,0.7233
73,13802,play,0.77
73,16553,play,0.0333
73,17330,play,0.7333
73,28575,play,0.8933
73,10668,play,0.5233
73,18054,play,0.67
73,24259,like,3.0
73,25777,play,0.3767
73,24780,play,0.2967
73,32721,dislike,-2.0
73,45731,play,0.53
73,39856,like,3.0
73,28363,play,0.9667
73,16546,play,0.6
73,26518,play,0.6567
73,45725,play,0.8033
73,46780,like,3.0
73,42877,play,0.5967
73,21929,like,3.0
73,28201,play,0.51
73,32984,play,0.85
73,14956,play,0.8
73,5306,play,0.2267
73,12037,like,3.0
73,28089,play,0.1067
73,5462,dislike,-2.0
73,43640,dislike,-2.0
73,353,like,3.0
73,7631,dislike,-2.0
73,19149,play,0.2467
73,12994,play,0.2333
73,3170,play,0.3033
73,32714,play,0.1733
73,28265,play,0.5367
73,33901,like,3.0
73,6422,like,3.0
73,4364,play,0.7567
73,47621,play,0.3367
73,11622,play,0.1533
73,22573,like,3.0
73,22310,dislike,-2.0
73,42298,play,0.5967
73,21551,play,0.5467
73,22546,play,0.0067
73,37000,play,0.8567
73,14037,play,0.3967
73,17784,like,3.0
73,23596,dislike,-2.0
73,34559,like,3.0
73,35771,like,3.0
73,28485,play,0.7733
73,1075,play,0.5167
73,4735,dislike,-2.0
73,15581,play,0.2867
73,16318,play,0.9233
73,8634,play,0.3767
73,23293,like,3.0
73,1954,play,0.61
73,34042,like,3.0
73,9767,play,0.9133
74,15960,play,0.2433
74,45010,play,0.3233
74,11420,play,0.59
74,15862,like,3.0
74,9240,play,0.99
74,34351,play,0.5767
74,13232,play,0.1967
74,39784,play,0.86
74,26618,play,0.2567
74,28052,like,3.0
74,20346,play,0.33
74,47631,dislike,-2.0
74,18012,play,0.19
74,14465,play,0.1033
74,18839,play,0.0667
74,37341,play,0.74
74,11090,play,0.0167
74,32242,dislike,-2.0
74,28232,dislike,-2.0
74,34175,play,0.81
74,44210,like,3.0
74,17315,like,3.0
74,41877,dislike,-2.0
74,31907,play,0.4333
74,42361,play,0.5733
74,28989,play,0.2933
75,43870,dislike,-2.0
75,15016,play,0.2633
75,42228,play,0.2367
75,40697,like,3.0
75,1013,play,0.17
75,10130,like,3.0
75,42548,play,0.3933
75,36428,play,0.4667
75,5220,play,0.4067
75,18467,like,3.0
75,1585,play,0.41
75,40527,play,0.7567
75,2399,play,0.68
75,42055,dislike,-2.0
75,1964,play,0.31
75,16755,play,0.1833
75,31643,like,3.0
75,28690,play,0.41
75,23270,like,3.0
75,40400,play,0.0367
75,39558,play,0.52
75,26291,play,0.1533
75,33636,play,0.7867
75,42673,play,0.5067
75,4269,play,0.87
75,16304,like,3.0
75,47099,play,0.89
75,23528,like,3.0
75,4875,like,3.0
75,13243,like,3.0
75,8945,dislike,-2.0
75,16585,play,0.1433
75,45245,play,0.2133
75,23483,play,0.1867
75,35100,play,0.2033
75,11597,like,3.0
75,34552,like,3.0
75,11612,play,0.04
76,8213,play,0.3967
76,34746,play,0.5833
76,44316,play,0.5233
76,44010,play,0.35
76,28356,dislike,-2.0
76,33648,like,3.0
76,21735,play,0.5767
76,13000,play,0.82
76,27805,play,0.8033
76,45433,dislike,-2.0
76,36900,play,0.9033
76,35375,play,0.8233
76,4916,like,3.0
76,38607,like,3.0
76,32792,like,3.0
76,15651,like,3.0
76,29764,dislike,-2.0
76,10510,play,0.09
76,8577,play,0.1233
76,6937,like,3.0
76,38379,like,3.0
76,27710,play,0.17
76,17472,play,0.8867
76,15606,dislike,-2.0
76,44759,like,3.0
76,17105,play,0.14
76,21783,play,0.7767
76,14506,dislike,-2.0
76,2943,like,3.0
76,19478,play,0.9733
76,28613,play,0.2
76,23448,like,3.0
76,9396,play,0.8167
76,34561,play,0.17
76,12880,dislike,-2.0
76,20761,play,0.59
76,17863,play,0.17
76,37393,play,0.32
76,1435,play,0.1733
76,27055,like,3.0
76,23054,play,0.49
76,43483,play,0.1667
76,6189,like,3.0
76,35550,play,0.0333
76,7529,like,3.0
76,4821,play,0.2633
76,44318,dislike,-2.0
76,7031,play,0.99
76,4826,like,3.0
76,14838,play,0.8767
76,18946,play,0.2733
76,10684,play,0.0367
76,17086,like,3.0
76,23297,play,0.67
76,18553,play,0.5267
76,31970,play,0.0967
76,27172,dislike,-2.0
77,5835,play,0.54
77,10717,play,0.4967
77,18372,play,0.64
77,38680,play,0.3667
77,32479,dislike,-2.0
77,30895,play,0.7533
77,40593,dislike,-2.0
77,36610,dislike,-2.0
77,14303,play,0.31
77,34402,play,0.0067
77,9217,like,3.0
77,16413,play,0.6867
77,4642,play,0.35
77,20814,like,3.0
77,19268,play,0.39
77,38909,play,0.2067
77,31669,play,0.64
77,23573,play,0.2867
77,723,play,0.4233
77,46790,like,3.0
77,47044,like,3.0
77,18531,play,0.55
77,9334,play,0.15
77,5154,like,3.0
77,12173,play,0.3367
77,16996,play,0.15
77,2904,like,3.0
77,1248,dislike,-2.0
77,7370,play,0.13
78,38016,like,3.0
78,9390,like,3.0
78,13016,play,0.5867
78,37337,dislike,-2.0
78,42351,play,0.2133
78,21826,like,3.0
78,39577,play,0.0233
78,913,play,0.58
78,15131,dislike,-2.0
78,2233,play,0.76
78,8460,play,0.5333
78,32280,play,0.0933
78,15042,play,0.52
78,6897,play,0.5867
78,13921,play,0.7767
78,25597,play,0.3533
78,694,like,3.0
78,8570,dislike,-2.0
78,1745,like,3.0
78,33982,play,0.0733
78,2410,play,0.4633
78,41779,like,3.0
78,41178,play,0.7133
78,7337,like,3.0
78,45249,like,3.0
78,23837,play,0.72
78,2779,play,0.9833
78,41358,like,3.0
78,23813,play,0.5933
78,1051,play,0.5067
78,9010,play,0.8267
78,18744,play,0.3033
78,33824,play,0.99
78,24443,play,0.8367
78,10010,play,0.5267
78,31922,play,0.23
78,40774,play,0.1433
78,11436,play,0.7233
78,8816,play,0.33
78,597,play,0.87
78,19469,dislike,-2.0
78,14833,play,0.63
78,5639,play,0.8067
78,13399,play,0.77
78,20067,like,3.0
78,34011,play,0.6433
78,46530,play,0.05
78,21873,play,0.8
78,42708,play,0.9033
78,46417,play,0.0533
78,4141,play,0.8933
78,4398,play,0.12
78,662,play,0.3033
78,25433,play,0.5533
78,4688,play,0.31
78,31119,play,0.7767
78,8713,play,0.2667
78,46145,dislike,-2.0
78,35009,play,0.5967
78,7494,play,0.91
78,20703,play,0.4167
78,23139,play,0.0367
78,24312,play,0.0633
78,42779,dislike,-2.0
78,27694,like,3.0
78,10444,play,0.9767
78,26908,like,3.0
78,33005,play,0.8267
78,26850,play,0.4733
79,17572,like,3.0
79,46311,like,3.0
79,46508,play,0.5333
79,35546,dislike,-2.0
79,4706,dislike,-2.0
79,46229,play,0.1667
79,5463,like,3.0
79,13887,play,0.8033
79,45415,play,0.4367
79,14184,play,0.7
79,9970,play,0.4033
79,39571,play,0.0867
79,4623,like,3.0
79,16264,dislike,-2.0
79,35194,like,3.0
79,44897,play,0.7167
79,15416,play,0.81
79,36344,like,3.0
79,33244,like,3.0
79,18767,play,0.9933
79,18330,play,0.33
79,15103,play,0.5133
79,32510,like,3.0
79,17133,play,0.5333
79,25499,play,0.4267
79,19008,play,0.06
79,25039,dislike,-2.0
79,9100,dislike,-2.0
80,11797,play,0.6833
80,11718,like,3.0
80,12392,play,0.4133
80,27665,like,3.0
80,29003,play,0.1433
80,16034,play,0.0033
80,15628,dislike,-2.0
80,30885,like,3.0
80,27812,play,0.41
80,25785,play,0.1033
80,35716,like,3.0
80,32436,play,0.6833
80,23650,dislike,-2.0
80,47017,like,3.0
80,11807,dislike,-2.0
80,25775,like,3.0
80,47429,dislike,-2.0
80,25386,play,0.07
80,26361,play,0.9967
80,42578,play,0.84
80,6035,play,0.4967
80,12493,play,0.32
80,42763,play,0.79
80,40885,play,0.18
80,17906,play,0.61
80,17729,play,0.41
80,27236,like,3.0
80,11367,play,0.44
80,44699,play,0.61
80,26099,play,0.2
80,7984,like,3.0
80,7345,like,3.0
80,26171,play,0.75
80,799,dislike,-2.0
80,130,play,0.3433
80,37456,play,0.1133
80,36760,like,3.0
80,7123,play,0.22
80,21565,play,0.6167
80,30359,like,3.0
80,14381,play,0.13
80,45610,like,3.0
80,21647,play,0.34
80,5380,play,0.0067
80,30590,play,0.5133
80,22005,play,0.32
80,11617,play,0.98
80,4959,like,3.0
80,10464,play,0.2967
80,21547,like,3.0
80,13017,play,0.02
80,17361,play,0.5933
80,42346,play,0.68
80,9206,play,0.6033
80,9749,play,0.73
80,37247,like,3.0
80,27937,play,0.9067
80,4282,play,0.29
80,20038,play,0.34
80,44617,dislike,-2.0
80,6792,play,0.0733
80,32173,play,0.2833
80,6732,play,0.03
80,19768,play,0.0167
80,40601,play,0.5433
80,24918,dislike,-2.0
80,22587,dislike,-2.0
80,33207,play,0.5
80,17529,play,0.74
80,42075,play,0.1633
80,18202,play,0.35
80,42667,play,0.17
80,17333,play,0.68
80,641,play,0.69
80,15650,play,0.25
80,13059,play,0.3267
81,11567,play,0.45
81,26437,play,0.03
81,24862,play,0.6167
81,44532,play,0.4967
81,24203,play,0.7367
81,35610,play,0.17
81,38144,play,0.1567
81,44585,play,0.1367
81,45943,dislike,-2.0
81,39726,like,3.0
81,35127,play,0.3233
81,876,dislike,-2.0
81,19019,play,0.1833
81,1656,play,0.9667
81,10206,play,0.0633
81,46171,like,3.0
81,32489,play,0.1467
81,36577,play,0.8467
81,6142,play,0.0367
81,15667,play,0.5033
81,44398,play,0.0233
81,8619,like,3.0
81,9093,dislike,-2.0
81,43335,play,0.6733
81,14830,like,3.0
81,40569,play,0.99
81,15031,like,3.0
81,9277,play,0.74
81,34552,play,0.59
81,8930,dislike,-2.0
81,22638,like,3.0
81,9830,play,0.1367
81,44775,like,3.0
81,41745,like,3.0
81,45953,play,0.83
81,32708,play,0.9333
81,41175,dislike,-2.0
81,47087,play,0.12
81,39402,dislike,-2.0
81,35647,play,0.8467
81,40265,play,0.5067
81,37446,play,0.9633
81,18060,play,0.8933
81,33622,like,3.0
81,44655,play,0.95
82,249,play,0.78
82,40456,dislike,-2.0
82,34304,play,0.6767
82,18914,play,0.8833
82,33813,play,0.3433
82,13001,play,0.7933
82,8406,like,3.0
82,2805,like,3.0
82,46004,play,0.9567
82,1527,play,0.0367
82,1200,play,0.1033
82,5806,dislike,-2.0
82,30029,play,0.4733
82,46134,dislike,-2.0
82,15481,play,0.1433
82,24375,play,0.1833
82,17429,play,0.7167
82,45190,play,0.94
82,15700,play,0.24
82,40906,play,0.1967
82,19968,play,0.63
82,29744,play,0.25
82,24943,play,0.34
82,32489,play,0.4933
82,34412,play,0.21
82,5331,like,3.0
82,28626,like,3.0
82,40860,play,0.5133
82,42977,play,0.5833
82,18342,play,0.6733
82,5967,play,0.61
82,20971,play,0.9933
82,12792,play,0.8033
82,21899,play,0.8633
82,42517,like,3.0
83,10485,dislike,-2.0
83,16486,play,0.8467
83,28099,play,0.77
83,13126,like,3.0
83,28315,play,0.49
83,36779,play,0.7833
83,33737,play,0.4033
83,23161,play,0.9
83,32296,play,0.19
83,32443,like,3.0
83,38206,like,3.0
83,39521,play,0.05
83,16865,play,0.1633
83,31837,play,0.61
83,40824,play,0.55
83,47394,dislike,-2.0
83,39786,play,0.24
83,23768,like,3.0
83,29808,like,3.0
83,33842,play,0.72
83,11207,play,0.7
83,5438,play,0.1433
83,46798,play,0.0833
83,3345,play,0.5033
83,32360,play,0.6067
83,30734,play,0.3833
83,30020,play,0.2067
83,5855,like,3.0
83,15220,play,0.5233
83,34007,dislike,-2.0
83,36038,play,0.38
83,40993,play,0.3633
83,42286,like,3.0
83,27477,play,0.9433
83,16025,play,0.3433
83,38622,play,0.3633
83,12702,like,3.0
83,21566,dislike,-2.0
83,8863,like,3.0
83,38237,dislike,-2.0
83,23628,play,0.0933
83,19572,play,0.84
83,23965,play,0.84
83,38604,play,0.26
83,18895,play,0.39
83,25959,play,0.66
84,7165,play,0.8567
84,13164,play,0.5833
84,19915,play,0.4467
84,2615,like,3.0
84,45298,play,0.5
84,6250,play,0.7167
84,490,play,0.2433
84,45826,play,0.1433
84,43656,like,3.0
84,40590,play,0.1033
84,43616,play,0.5967
84,29994,play,0.07
84,42277,play,0.7533
84,1522,like,3.0
84,10914,like,3.0
84,35291,dislike,-2.0
84,25741,play,0.18
84,34432,play,0.7567
84,10184,play,0.01
84,41314,dislike,-2.0
84,25375,play,0.17
84,44793,like,3.0
84,32474,play,0.91
84,14403,play,0.04
84,42262,play,0.8767
84,44510,like,3.0
84,25645,play,0.17
84,470,play,0.28
84,42512,like,3.0
84,27764,like,3.0
84,41467,dislike,-2.0
84,42676,play,0.4933
84,1076,play,0.0333
84,33593,play,0.8367
84,30961,like,3.0
84,1551,like,3.0
84,38672,play,0.9233
84,14408,play,0.5433
84,10900,like,3.0
84,14972,play,0.4367
84,8526,play,0.8567
84,4593,like,3.0
84,13575,play,0.1033
84,24555,like,3.0
84,9234,like,3.0
84,28180,dislike,-2.0
84,24224,play,0.5233
84,5213,play,0.5533
84,6509,dislike,-2.0
84,8452,like,3.0
84,34408,play,0.13
84,37933,play,0.0233
84,16930,play,0.55
84,45519,like,3.0
84,26318,play,0.64
84,1310,play,0.7967
84,4363,play,0.4267
84,37957,play,0.7067
84,25841,dislike,-2.0
84,12356,play,0.9467
84,43625,play,0.2667
84,34796,like,3.0
85,23622,play,0.93
85,22046,like,3.0
85,6980,play,0.78
85,17979,play,0.2133
85,10782,play,0.4
85,4957,dislike,-2.0
85,8420,like,3.0
85,4564,dislike,-2.0
85,21792,like,3.0
85,6788,play,0.1167
85,15960,play,0.7733
85,33225,play,0.2067
85,45781,play,0.03
85,45758,play,0.77
85,9314,play,0.27
85,35179,play,0.1067
85,23403,play,0.5333
85,33213,play,0.7233
85,7181,like,3.0
85,22420,play,0.7167
85,43438,play,0.2333
85,46600,play,0.5867
85,7289,like,3.0
85,28311,play,0.1333
85,18994,play,0.52
85,19705,play,0.17
85,46927,play,0.0767
85,9102,play,0.3167
85,18400,play,0.72
85,2061,play,0.0767
85,43478,play,0.41
